,nflId,pressure_delta,displayName
173,53596.0,0.002218814815371678,Nate Hobbs
174,47956.0,0.0021943052021040263,Cole Holcomb
175,43522.0,0.0021926022355877595,Jalen Mills
176,53587.0,0.0021913377051259275,Daviyon Nixon
177,47016.0,0.0021868235315507974,A.J. Johnson
178,52428.0,0.0021847459021370843,K'Lavon Chaisson
179,35452.0,0.0021808769507887372,Brandon Graham
180,43641.0,0.0021681631800135022,Mike Hilton
181,53609.0,0.002165774714296438,Talanoa Hufanga
182,45007.0,0.0021528424949778632,Vincent Taylor
183,42485.0,0.0021516145168525083,Adrian Amos
184,40463.0,0.0021479785122616706,Brandon Copeland
185,52469.0,0.002146250058632393,Kristian Fulton
186,43356.0,0.0021402822594557996,Maliek Collins
187,53501.0,0.0021261783374658893,Alim McNeill
188,37317.0,0.0021119146157536953,Malcolm Smith
189,44818.0,0.002104272970767729,Jamal Adams
190,46958.0,0.0020979625330717778,Chris Board
191,46083.0,0.0020787889913464483,Marcus Davenport
192,46142.0,0.0020787288645300237,Jerome Baker
193,46543.0,0.0020351035096028694,Henry Mondeaux
194,40077.0,0.002028277650361658,John Simon
195,52487.0,0.002024928686525411,Jabari Zuniga
196,53663.0,0.002023545412168263,Patrick Johnson
197,43854.0,0.0020108995945005872,Brennan Scarlett
198,48268.0,0.002007717172522221,Azeez Al-Shaair
199,48566.0,0.001993278430030568,Daniel Wise
200,41502.0,0.00198551400704277,Daniel Sorensen
201,47934.0,0.0019589397061778317,Andrew Van Ginkel
202,47792.0,0.0019232244502244398,Ed Oliver
203,47855.0,0.0019167876904984324,Germaine Pratt
204,46191.0,0.0018989627763844556,Kenny Young
205,43698.0,0.0018808793581173617,Woodrow Hamilton
206,52662.0,0.0018649399594251456,Derrek Tuszka
207,53530.0,0.0018404301020045893,Ifeatu Melifonwu
208,44840.0,0.001831548544369213,Taco Charlton
209,42667.0,0.001817776971038665,Justin Hamilton
210,37084.0,0.0018087861917354185,J.J. Watt
211,44887.0,0.001800268598407213,Duke Riley
212,43292.0,0.0017918334890951225,Joey Bosa
213,46153.0,0.0017885180336793894,Justin Jones
214,41363.0,0.0017762914602475963,Brent Urban
215,46086.0,0.001765675772463905,Derwin James
216,53448.0,0.0017476001691362328,Jamin Davis
217,42331.0,0.001733756345382358,Efe Obada
218,47872.0,0.0017336354941385416,Bobby Okereke
219,52633.0,0.0017120160920853142,Kenny Willekes
220,48599.0,0.0016909829024783888,Albert Huggins
221,42467.0,0.001687397021342805,Kwon Alexander
222,46110.0,0.0016844638662995893,Harold Landry
223,44813.0,0.0016772603087539602,Myles Garrett
224,52605.0,0.0016743680789522103,John Penisini
225,44825.0,0.0016695436280833743,Haason Reddick
226,53502.0,0.0016680323189949692,Milton Williams
227,52525.0,0.0016595668818116778,D.J. Wonnum
228,43441.0,0.0016529803764597172,Matt Ioannidis
229,38588.0,0.0016489899015101205,Lavonte David
230,37075.0,0.0016444006456235408,Von Miller
231,53668.0,0.0016201944006147954,Jonathon Cooper
232,43325.0,0.001617035788265102,Myles Jack
233,44922.0,0.0016121987862522619,Jaleel Johnson
234,47854.0,0.0016057939558897615,Dre'Mont Jones
235,43332.0,0.001577987137981281,Austin Johnson
236,52456.0,0.0015764093052608552,Darrell Taylor
237,43377.0,0.0015750333065765796,Kyler Fackrell
238,53437.0,0.0015546403641329976,Jaycee Horn
239,46349.0,0.0015477072448020213,George Odum
240,41915.0,0.0015427940778415885,Shaquil Barrett
241,52473.0,0.0015406464148899105,Logan Wilson
242,48482.0,0.001540427617237411,Tyrel Dodson
243,43323.0,0.0015314342413035621,Jaylon Smith
244,52548.0,0.0015282515749481806,Shaquille Quarterman
245,44834.0,0.0015101727578028402,Charles Harris
246,47800.0,0.0015089709162499536,Dexter Lawrence
247,46081.0,0.001508607286170664,Vita Vea
248,43373.0,0.001507053961750257,Kendall Fuller
249,46438.0,0.001504469083458295,Tyler Lancaster
250,41231.0,0.0015026374480614374,Khalil Mack
