,nflId,pressure_delta,displayName
365,44877.0,0.0005736174773806463,Larry Ogunjobi
366,52592.0,0.0005732302075634856,Bravvion Roy
367,41336.0,0.000570984807049943,Justin Ellis
368,43775.0,0.0005670546880857122,Romeo Okwara
369,39997.0,0.0005669787346002456,Johnathan Hankins
370,44880.0,0.0005668707353692932,Dawuane Smoot
371,41249.0,0.0005576868081996488,Dee Ford
372,40074.0,0.0005512080880139667,William Gholston
373,47890.0,0.0005481669113258162,Anthony Nelson
374,47799.0,0.0005323989863838353,Brian Burns
375,43352.0,0.0005316308422933315,Adam Gotsis
376,46144.0,0.0005276026299916449,Derrick Nnadi
377,42375.0,0.0005247825595269686,Malcom Brown
378,52578.0,0.0005204367178178908,Broderick Washington
379,44859.0,0.0005204120221242078,Tyus Bowser
380,47811.0,0.0005167227087485462,Jerry Tillery
381,35485.0,0.0005024770275814615,Linval Joseph
382,46171.0,0.0005005733326129679,Jalyn Holmes
383,52665.0,0.0004932035460664862,Malcolm Roach
384,42395.0,0.00048534052573570086,Jordan Phillips
385,48145.0,0.00046735271478177856,Wyatt Ray
386,40042.0,0.00044490000892397953,Brandon Williams
387,43426.0,0.00044446412949351855,Dean Lowry
388,53533.0,0.0004399096163091689,Brandon Stephens
389,44938.0,0.00043949021768337356,Samson Ebukam
390,43321.0,0.00043684856664890986,Emmanuel Ogbah
391,45011.0,0.0004366393592961847,D.J. Jones
392,35449.0,0.00043428738861268104,Tyson Alualu
393,46387.0,0.0004296944929482761,Kendal Vickers
394,47812.0,0.0004289193086962205,L.J. Collier
395,40347.0,0.0004262032898081336,Mike Purcell
396,45009.0,0.0004257322891581811,Al-Quadin Muhammad
397,43404.0,0.00042486586229670736,De'Vondre Campbell
398,46146.0,0.00042224860393977575,Sam Hubbard
399,46457.0,0.00042199288705612435,Olasunkanmi Adeniyi
400,46796.0,0.0004182885039143931,Demone Harris
401,43638.0,0.00040811897130130876,Justin Zimmer
402,42431.0,0.00039324614753440096,Danielle Hunter
403,42559.0,0.0003777859442832875,Christian Covington
404,39959.0,0.00036862310253295424,Sheldon Richardson
405,40031.0,0.0003684546208640072,Logan Ryan
406,35562.0,0.0003554843571671177,Al Woods
407,48663.0,0.00035031498765340037,Amani Bledsoe
408,43516.0,0.0003461375151190074,Stephen Weatherly
409,53489.0,0.0003369691594106964,Pete Werner
410,53470.0,0.00032156436901990923,Levi Onwuzurike
411,44905.0,0.0003211054124841604,Montravius Adams
412,47888.0,0.0003048069038273345,Chauncey Gardner-Johnson
413,42421.0,0.00029822736077922207,P.J. Williams
414,44957.0,0.00029350453472978144,Grover Stewart
415,53467.0,0.0002800647197793694,Christian Barmore
416,53618.0,0.0002732095495836087,Marlon Tuipulotu
417,52503.0,0.0002729336752794099,McTelvin Agim
418,46204.0,0.00027293115825273597,John Franklin-Myers
419,35441.0,0.0002686945671702601,Ndamukong Suh
420,48123.0,0.00026630344079531004,Kevin Givens
421,41256.0,0.00026364300916587036,Jimmie Ward
422,53611.0,0.00025513980719412695,Adetokunbo Ogundeji
423,46133.0,0.00025126307134788414,Tyquan Lewis
424,43787.0,0.00023407398689986742,Roy Robertson-Harris
425,52663.0,0.00023267752796175218,Tae Crowder
426,47973.0,0.00023241581843377944,Armon Watts
427,43376.0,0.0002298992405585484,Nick Vigil
428,53577.0,0.00022732265219110916,Ta'Quon Graham
429,44826.0,0.00022694470691085668,Derek Barnett
430,52462.0,0.0002212416939663926,A.J. Epenesa
431,45226.0,0.00021689471413798166,Josh Tupou
432,41387.0,0.00021682815298921845,Caraun Reid
